provinsi,tahun,upah,ump,daerah_x,jenis_x,peng,jenis_y,daerah_y,periode,gk,Cluster
SULAWESI UTARA,2020,21390,3310723.0,PERDESAANPERKOTAAN,MAKANAN,590061.0,MAKANAN,PERKOTAAN,SEPTEMBER,306074.0,1
SULAWESI UTARA,2020,21390,3310723.0,PERDESAANPERKOTAAN,MAKANAN,590061.0,MAKANAN,PERDESAAN,MARET,301162.0,1
SULAWESI UTARA,2020,21390,3310723.0,PERDESAANPERKOTAAN,MAKANAN,590061.0,MAKANAN,PERDESAAN,SEPTEMBER,307159.0,1
SULAWESI UTARA,2020,21390,3310723.0,PERDESAANPERKOTAAN,MAKANAN,590061.0,MAKANAN,PERDESAANPERKOTAAN,MARET,301032.0,1
SULAWESI UTARA,2020,21390,3310723.0,PERDESAANPERKOTAAN,MAKANAN,590061.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,306583.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERDESAAN,MAKANAN,569783.0,MAKANAN,PERKOTAAN,MARET,319561.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERDESAAN,MAKANAN,569783.0,MAKANAN,PERKOTAAN,SEPTEMBER,326632.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERDESAAN,MAKANAN,569783.0,MAKANAN,PERDESAAN,MARET,316222.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERDESAAN,MAKANAN,569783.0,MAKANAN,PERDESAAN,SEPTEMBER,320933.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERDESAAN,MAKANAN,569783.0,MAKANAN,PERDESAANPERKOTAAN,MARET,317970.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERDESAAN,MAKANAN,569783.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,323997.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERKOTAAN,MAKANAN,649716.0,MAKANAN,PERKOTAAN,MARET,319561.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERKOTAAN,MAKANAN,649716.0,MAKANAN,PERKOTAAN,SEPTEMBER,326632.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERKOTAAN,MAKANAN,649716.0,MAKANAN,PERDESAAN,MARET,316222.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERKOTAAN,MAKANAN,649716.0,MAKANAN,PERDESAAN,SEPTEMBER,320933.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERKOTAAN,MAKANAN,649716.0,MAKANAN,PERDESAANPERKOTAAN,MARET,317970.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERKOTAAN,MAKANAN,649716.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,323997.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERDESAANPERKOTAAN,MAKANAN,612971.0,MAKANAN,PERKOTAAN,MARET,319561.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERDESAANPERKOTAAN,MAKANAN,612971.0,MAKANAN,PERKOTAAN,SEPTEMBER,326632.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERDESAANPERKOTAAN,MAKANAN,612971.0,MAKANAN,PERDESAAN,MARET,316222.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERDESAANPERKOTAAN,MAKANAN,612971.0,MAKANAN,PERDESAAN,SEPTEMBER,320933.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERDESAANPERKOTAAN,MAKANAN,612971.0,MAKANAN,PERDESAANPERKOTAAN,MARET,317970.0,1
SULAWESI UTARA,2021,20963,3310723.0,PERDESAANPERKOTAAN,MAKANAN,612971.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,323997.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERDESAAN,MAKANAN,630299.0,MAKANAN,PERKOTAAN,MARET,336174.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERDESAAN,MAKANAN,630299.0,MAKANAN,PERKOTAAN,SEPTEMBER,357703.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERDESAAN,MAKANAN,630299.0,MAKANAN,PERDESAAN,MARET,327019.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERDESAAN,MAKANAN,630299.0,MAKANAN,PERDESAAN,SEPTEMBER,348939.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERDESAAN,MAKANAN,630299.0,MAKANAN,PERDESAANPERKOTAAN,MARET,331904.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERDESAAN,MAKANAN,630299.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,353727.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERKOTAAN,MAKANAN,711700.0,MAKANAN,PERKOTAAN,MARET,336174.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERKOTAAN,MAKANAN,711700.0,MAKANAN,PERKOTAAN,SEPTEMBER,357703.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERKOTAAN,MAKANAN,711700.0,MAKANAN,PERDESAAN,MARET,327019.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERKOTAAN,MAKANAN,711700.0,MAKANAN,PERDESAAN,SEPTEMBER,348939.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERKOTAAN,MAKANAN,711700.0,MAKANAN,PERDESAANPERKOTAAN,MARET,331904.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERKOTAAN,MAKANAN,711700.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,353727.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERDESAANPERKOTAAN,MAKANAN,674114.0,MAKANAN,PERKOTAAN,MARET,336174.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERDESAANPERKOTAAN,MAKANAN,674114.0,MAKANAN,PERKOTAAN,SEPTEMBER,357703.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERDESAANPERKOTAAN,MAKANAN,674114.0,MAKANAN,PERDESAAN,MARET,327019.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERDESAANPERKOTAAN,MAKANAN,674114.0,MAKANAN,PERDESAAN,SEPTEMBER,348939.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERDESAANPERKOTAAN,MAKANAN,674114.0,MAKANAN,PERDESAANPERKOTAAN,MARET,331904.0,1
SULAWESI UTARA,2022,18335,3310723.0,PERDESAANPERKOTAAN,MAKANAN,674114.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,353727.0,1
SULAWESI TENGAH,2015,12365,1500000.0,PERDESAAN,MAKANAN,368439.0,MAKANAN,PERKOTAAN,MARET,249419.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERDESAAN,MAKANAN,368439.0,MAKANAN,PERKOTAAN,SEPTEMBER,264458.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERDESAAN,MAKANAN,368439.0,MAKANAN,PERDESAAN,MARET,261524.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERDESAAN,MAKANAN,368439.0,MAKANAN,PERDESAAN,SEPTEMBER,277186.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERDESAAN,MAKANAN,368439.0,MAKANAN,PERDESAANPERKOTAAN,MARET,258520.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERDESAAN,MAKANAN,368439.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,274027.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERKOTAAN,MAKANAN,429317.0,MAKANAN,PERKOTAAN,MARET,249419.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERKOTAAN,MAKANAN,429317.0,MAKANAN,PERKOTAAN,SEPTEMBER,264458.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERKOTAAN,MAKANAN,429317.0,MAKANAN,PERDESAAN,MARET,261524.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERKOTAAN,MAKANAN,429317.0,MAKANAN,PERDESAAN,SEPTEMBER,277186.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERKOTAAN,MAKANAN,429317.0,MAKANAN,PERDESAANPERKOTAAN,MARET,258520.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERKOTAAN,MAKANAN,429317.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,274027.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERDESAANPERKOTAAN,MAKANAN,383546.0,MAKANAN,PERKOTAAN,MARET,249419.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERDESAANPERKOTAAN,MAKANAN,383546.0,MAKANAN,PERKOTAAN,SEPTEMBER,264458.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERDESAANPERKOTAAN,MAKANAN,383546.0,MAKANAN,PERDESAAN,MARET,261524.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERDESAANPERKOTAAN,MAKANAN,383546.0,MAKANAN,PERDESAAN,SEPTEMBER,277186.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERDESAANPERKOTAAN,MAKANAN,383546.0,MAKANAN,PERDESAANPERKOTAAN,MARET,258520.0,0
SULAWESI TENGAH,2015,12365,1500000.0,PERDESAANPERKOTAAN,MAKANAN,383546.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,274027.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERDESAAN,MAKANAN,389502.0,MAKANAN,PERKOTAAN,MARET,275962.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERDESAAN,MAKANAN,389502.0,MAKANAN,PERKOTAAN,SEPTEMBER,281450.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERDESAAN,MAKANAN,389502.0,MAKANAN,PERDESAAN,MARET,291258.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERDESAAN,MAKANAN,389502.0,MAKANAN,PERDESAAN,SEPTEMBER,294686.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERDESAAN,MAKANAN,389502.0,MAKANAN,PERDESAANPERKOTAAN,MARET,289910.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERDESAAN,MAKANAN,389502.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,291528.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERKOTAAN,MAKANAN,509944.0,MAKANAN,PERKOTAAN,MARET,275962.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERKOTAAN,MAKANAN,509944.0,MAKANAN,PERKOTAAN,SEPTEMBER,281450.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERKOTAAN,MAKANAN,509944.0,MAKANAN,PERDESAAN,MARET,291258.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERKOTAAN,MAKANAN,509944.0,MAKANAN,PERDESAAN,SEPTEMBER,294686.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERKOTAAN,MAKANAN,509944.0,MAKANAN,PERDESAANPERKOTAAN,MARET,289910.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERKOTAAN,MAKANAN,509944.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,291528.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERDESAANPERKOTAAN,MAKANAN,420182.0,MAKANAN,PERKOTAAN,MARET,275962.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERDESAANPERKOTAAN,MAKANAN,420182.0,MAKANAN,PERKOTAAN,SEPTEMBER,281450.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERDESAANPERKOTAAN,MAKANAN,420182.0,MAKANAN,PERDESAAN,MARET,291258.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERDESAANPERKOTAAN,MAKANAN,420182.0,MAKANAN,PERDESAAN,SEPTEMBER,294686.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERDESAANPERKOTAAN,MAKANAN,420182.0,MAKANAN,PERDESAANPERKOTAAN,MARET,289910.0,0
SULAWESI TENGAH,2016,13238,1670000.0,PERDESAANPERKOTAAN,MAKANAN,420182.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,291528.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERDESAAN,MAKANAN,444011.0,MAKANAN,PERKOTAAN,MARET,295576.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERDESAAN,MAKANAN,444011.0,MAKANAN,PERKOTAAN,SEPTEMBER,308042.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERDESAAN,MAKANAN,444011.0,MAKANAN,PERDESAAN,MARET,297929.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERDESAAN,MAKANAN,444011.0,MAKANAN,PERDESAAN,SEPTEMBER,312051.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERDESAAN,MAKANAN,444011.0,MAKANAN,PERDESAANPERKOTAAN,MARET,297375.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERDESAAN,MAKANAN,444011.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,311145.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERKOTAAN,MAKANAN,586401.0,MAKANAN,PERKOTAAN,MARET,295576.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERKOTAAN,MAKANAN,586401.0,MAKANAN,PERKOTAAN,SEPTEMBER,308042.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERKOTAAN,MAKANAN,586401.0,MAKANAN,PERDESAAN,MARET,297929.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERKOTAAN,MAKANAN,586401.0,MAKANAN,PERDESAAN,SEPTEMBER,312051.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERKOTAAN,MAKANAN,586401.0,MAKANAN,PERDESAANPERKOTAAN,MARET,297375.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERKOTAAN,MAKANAN,586401.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,311145.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERDESAANPERKOTAAN,MAKANAN,480987.0,MAKANAN,PERKOTAAN,MARET,295576.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERDESAANPERKOTAAN,MAKANAN,480987.0,MAKANAN,PERKOTAAN,SEPTEMBER,308042.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERDESAANPERKOTAAN,MAKANAN,480987.0,MAKANAN,PERDESAAN,MARET,297929.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERDESAANPERKOTAAN,MAKANAN,480987.0,MAKANAN,PERDESAAN,SEPTEMBER,312051.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERDESAANPERKOTAAN,MAKANAN,480987.0,MAKANAN,PERDESAANPERKOTAAN,MARET,297375.0,0
SULAWESI TENGAH,2017,13770,1807775.0,PERDESAANPERKOTAAN,MAKANAN,480987.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,311145.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERDESAAN,MAKANAN,446707.0,MAKANAN,PERKOTAAN,MARET,309458.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERDESAAN,MAKANAN,446707.0,MAKANAN,PERKOTAAN,SEPTEMBER,311845.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERDESAAN,MAKANAN,446707.0,MAKANAN,PERDESAAN,MARET,314521.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERDESAAN,MAKANAN,446707.0,MAKANAN,PERDESAAN,SEPTEMBER,326791.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERDESAAN,MAKANAN,446707.0,MAKANAN,PERDESAANPERKOTAAN,MARET,313190.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERDESAAN,MAKANAN,446707.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,322860.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERKOTAAN,MAKANAN,547295.0,MAKANAN,PERKOTAAN,MARET,309458.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERKOTAAN,MAKANAN,547295.0,MAKANAN,PERKOTAAN,SEPTEMBER,311845.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERKOTAAN,MAKANAN,547295.0,MAKANAN,PERDESAAN,MARET,314521.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERKOTAAN,MAKANAN,547295.0,MAKANAN,PERDESAAN,SEPTEMBER,326791.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERKOTAAN,MAKANAN,547295.0,MAKANAN,PERDESAANPERKOTAAN,MARET,313190.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERKOTAAN,MAKANAN,547295.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,322860.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERDESAANPERKOTAAN,MAKANAN,474810.0,MAKANAN,PERKOTAAN,MARET,309458.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERDESAANPERKOTAAN,MAKANAN,474810.0,MAKANAN,PERKOTAAN,SEPTEMBER,311845.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERDESAANPERKOTAAN,MAKANAN,474810.0,MAKANAN,PERDESAAN,MARET,314521.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERDESAANPERKOTAAN,MAKANAN,474810.0,MAKANAN,PERDESAAN,SEPTEMBER,326791.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERDESAANPERKOTAAN,MAKANAN,474810.0,MAKANAN,PERDESAANPERKOTAAN,MARET,313190.0,0
SULAWESI TENGAH,2018,13462,1965232.0,PERDESAANPERKOTAAN,MAKANAN,474810.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,322860.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERDESAAN,MAKANAN,462155.0,MAKANAN,PERKOTAAN,MARET,326695.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERDESAAN,MAKANAN,462155.0,MAKANAN,PERKOTAAN,SEPTEMBER,349776.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERDESAAN,MAKANAN,462155.0,MAKANAN,PERDESAAN,MARET,340726.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERDESAAN,MAKANAN,462155.0,MAKANAN,PERDESAAN,SEPTEMBER,360828.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERDESAAN,MAKANAN,462155.0,MAKANAN,PERDESAANPERKOTAAN,MARET,336739.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERDESAAN,MAKANAN,462155.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,357664.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERKOTAAN,MAKANAN,607647.0,MAKANAN,PERKOTAAN,MARET,326695.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERKOTAAN,MAKANAN,607647.0,MAKANAN,PERKOTAAN,SEPTEMBER,349776.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERKOTAAN,MAKANAN,607647.0,MAKANAN,PERDESAAN,MARET,340726.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERKOTAAN,MAKANAN,607647.0,MAKANAN,PERDESAAN,SEPTEMBER,360828.0,1
SULAWESI TENGAH,2019,14682,2123040.0,PERKOTAAN,MAKANAN,607647.0,MAKANAN,PERDESAANPERKOTAAN,MARET,336739.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERKOTAAN,MAKANAN,607647.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,357664.0,1
SULAWESI TENGAH,2019,14682,2123040.0,PERDESAANPERKOTAAN,MAKANAN,505608.0,MAKANAN,PERKOTAAN,MARET,326695.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERDESAANPERKOTAAN,MAKANAN,505608.0,MAKANAN,PERKOTAAN,SEPTEMBER,349776.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERDESAANPERKOTAAN,MAKANAN,505608.0,MAKANAN,PERDESAAN,MARET,340726.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERDESAANPERKOTAAN,MAKANAN,505608.0,MAKANAN,PERDESAAN,SEPTEMBER,360828.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERDESAANPERKOTAAN,MAKANAN,505608.0,MAKANAN,PERDESAANPERKOTAAN,MARET,336739.0,0
SULAWESI TENGAH,2019,14682,2123040.0,PERDESAANPERKOTAAN,MAKANAN,505608.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,357664.0,0
SULAWESI TENGAH,2020,18140,2303711.0,PERDESAAN,MAKANAN,489557.0,MAKANAN,PERKOTAAN,MARET,354798.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERDESAAN,MAKANAN,489557.0,MAKANAN,PERKOTAAN,SEPTEMBER,356510.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERDESAAN,MAKANAN,489557.0,MAKANAN,PERDESAAN,MARET,366541.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERDESAAN,MAKANAN,489557.0,MAKANAN,PERDESAAN,SEPTEMBER,375369.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERDESAAN,MAKANAN,489557.0,MAKANAN,PERDESAANPERKOTAAN,MARET,363287.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERDESAAN,MAKANAN,489557.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,370310.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERKOTAAN,MAKANAN,580886.0,MAKANAN,PERKOTAAN,MARET,354798.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERKOTAAN,MAKANAN,580886.0,MAKANAN,PERKOTAAN,SEPTEMBER,356510.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERKOTAAN,MAKANAN,580886.0,MAKANAN,PERDESAAN,MARET,366541.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERKOTAAN,MAKANAN,580886.0,MAKANAN,PERDESAAN,SEPTEMBER,375369.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERKOTAAN,MAKANAN,580886.0,MAKANAN,PERDESAANPERKOTAAN,MARET,363287.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERKOTAAN,MAKANAN,580886.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,370310.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERDESAANPERKOTAAN,MAKANAN,516838.0,MAKANAN,PERKOTAAN,MARET,354798.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERDESAANPERKOTAAN,MAKANAN,516838.0,MAKANAN,PERKOTAAN,SEPTEMBER,356510.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERDESAANPERKOTAAN,MAKANAN,516838.0,MAKANAN,PERDESAAN,MARET,366541.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERDESAANPERKOTAAN,MAKANAN,516838.0,MAKANAN,PERDESAAN,SEPTEMBER,375369.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERDESAANPERKOTAAN,MAKANAN,516838.0,MAKANAN,PERDESAANPERKOTAAN,MARET,363287.0,1
SULAWESI TENGAH,2020,18140,2303711.0,PERDESAANPERKOTAAN,MAKANAN,516838.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,370310.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERDESAAN,MAKANAN,485971.0,MAKANAN,PERKOTAAN,MARET,367691.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERDESAAN,MAKANAN,485971.0,MAKANAN,PERKOTAAN,SEPTEMBER,373960.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERDESAAN,MAKANAN,485971.0,MAKANAN,PERDESAAN,MARET,386603.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERDESAAN,MAKANAN,485971.0,MAKANAN,PERDESAAN,SEPTEMBER,391001.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERDESAAN,MAKANAN,485971.0,MAKANAN,PERDESAANPERKOTAAN,MARET,380991.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERDESAAN,MAKANAN,485971.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,385989.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERKOTAAN,MAKANAN,570842.0,MAKANAN,PERKOTAAN,MARET,367691.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERKOTAAN,MAKANAN,570842.0,MAKANAN,PERKOTAAN,SEPTEMBER,373960.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERKOTAAN,MAKANAN,570842.0,MAKANAN,PERDESAAN,MARET,386603.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERKOTAAN,MAKANAN,570842.0,MAKANAN,PERDESAAN,SEPTEMBER,391001.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERKOTAAN,MAKANAN,570842.0,MAKANAN,PERDESAANPERKOTAAN,MARET,380991.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERKOTAAN,MAKANAN,570842.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,385989.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERDESAANPERKOTAAN,MAKANAN,512309.0,MAKANAN,PERKOTAAN,MARET,367691.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERDESAANPERKOTAAN,MAKANAN,512309.0,MAKANAN,PERKOTAAN,SEPTEMBER,373960.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERDESAANPERKOTAAN,MAKANAN,512309.0,MAKANAN,PERDESAAN,MARET,386603.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERDESAANPERKOTAAN,MAKANAN,512309.0,MAKANAN,PERDESAAN,SEPTEMBER,391001.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERDESAANPERKOTAAN,MAKANAN,512309.0,MAKANAN,PERDESAANPERKOTAAN,MARET,380991.0,1
SULAWESI TENGAH,2021,20637,2303711.0,PERDESAANPERKOTAAN,MAKANAN,512309.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,385989.0,1
SULAWESI TENGAH,2022,15890,2390739.0,PERDESAAN,MAKANAN,537541.0,MAKANAN,PERKOTAAN,MARET,388768.0,1
SULAWESI TENGAH,2022,15890,2390739.0,PERDESAAN,MAKANAN,537541.0,MAKANAN,PERKOTAAN,SEPTEMBER,412305.0,1
SULAWESI TENGAH,2022,15890,2390739.0,PERDESAAN,MAKANAN,537541.0,MAKANAN,PERDESAAN,MARET,410179.0,1
SULAWESI TENGAH,2022,15890,2390739.0,PERDESAAN,MAKANAN,537541.0,MAKANAN,PERDESAAN,SEPTEMBER,427956.0,1
SULAWESI TENGAH,2022,15890,2390739.0,PERDESAAN,MAKANAN,537541.0,MAKANAN,PERDESAANPERKOTAAN,MARET,404034.0,1
SULAWESI TENGAH,2022,15890,2390739.0,PERDESAAN,MAKANAN,537541.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,423390.0,1
SULAWESI TENGAH,2022,15890,2390739.0,PERKOTAAN,MAKANAN,613756.0,MAKANAN,PERKOTAAN,MARET,388768.0,1
SULAWESI TENGAH,2022,15890,2390739.0,PERKOTAAN,MAKANAN,613756.0,MAKANAN,PERKOTAAN,SEPTEMBER,412305.0,1
SULAWESI TENGAH,2022,15890,2390739.0,PERKOTAAN,MAKANAN,613756.0,MAKANAN,PERDESAAN,MARET,410179.0,1
SULAWESI TENGAH,2022,15890,2390739.0,PERKOTAAN,MAKANAN,613756.0,MAKANAN,PERDESAAN,SEPTEMBER,427956.0,1
SULAWESI TENGAH,2022,15890,2390739.0,PERKOTAAN,MAKANAN,613756.0,MAKANAN,PERDESAANPERKOTAAN,MARET,404034.0,1
SULAWESI TENGAH,2022,15890,2390739.0,PERKOTAAN,MAKANAN,613756.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,423390.0,1
